,Title,Size,Area,Link,Filename,Src,is_Abstract,is_Animals,is_Architecture,is_Art-For-Kids,is_Astronomy-Space,is_Book-Illustration,is_Botanical,is_Comics,is_Conde-Nast-Magazines,is_Costume-Fashion,is_Cuisine,is_Dance,is_Disney,is_Education,is_Fantasy,is_Figurative,is_Geodes-And-Minerals,is_Geometrics-Art,is_Hobbies,is_Holidays,is_Home-Hearth,is_Humor,is_Japandi,is_Maps,is_Maximalist-Art,is_Motivational,is_Movies,is_Museums,is_Music,is_People,is_Places,is_Religion-Spirituality,is_Scenic,is_Performing-Arts,is_Publications,is_Seasons,is_Sports,is_Still-Life,is_Television,is_The-New-Yorker,is_Transportation,is_Typography-Symbols,is_World-Culture,num_colors,dom_color,warm_cool,complexity,brightness,sharpness
37505,Lunar Eclipse,"(12, 9)",108,/products/p12819773766-sa-i6388291/roger-ressmeyer-lunar-eclipse.htm?upi=PZM0E00&PODConfigID=14258387&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1369.jpg,https://imgc.artprintimages.com/img/print/roger-ressmeyer-lunar-eclipse_u-l-pzm0e00.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,3,6,33.16216296296296,3078.8133333333335
37506,Saturn and Moons Rhea and Dione Taken by Nasa's Voyager 2 Spacecraft,"(16, 12)",192,/products/p15505543-sa-i3790156/saturn-and-moons-rhea-and-dione-taken-by-nasa-s-voyager-2-spacecraft.htm?upi=P74R6ZO1ZLN&PODConfigID=4985776&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1370.jpg,https://imgc.artprintimages.com/img/print/saturn-and-moons-rhea-and-dione-taken-by-nasa-s-voyager-2-spacecraft_u-l-p74r6zo1zln.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,5,87.23834808259588,8895.65606155533
37507,View of Sunset from Space Shuttle,"(12, 9)",108,/products/p13814930-sa-i2757466/david-bases-view-of-sunset-from-space-shuttle.htm?upi=PXYWHO0&PODConfigID=4990619&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1371.jpg,https://imgc.artprintimages.com/img/print/david-bases-view-of-sunset-from-space-shuttle_u-l-pxywho0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,3,57,104.29474074074074,27398.16012222222
37508,Hydra Constellation Including an Owl a Raven and a Sextant,"(24, 18)",432,/products/p12373676-sa-i1741400/sidney-hall-hydra-constellation-including-an-owl-a-raven-and-a-sextant.htm?upi=OTHTN0&PODConfigID=8880731&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1372.jpg,https://imgc.artprintimages.com/img/print/sidney-hall-hydra-constellation-including-an-owl-a-raven-and-a-sextant_u-l-othtn0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,3,1,199.82940740740742,22927.333333333332
37509,The Constellation of Ursa Major,"(24, 18)",432,/products/p12373674-sa-i1741396/sidney-hall-the-constellation-of-ursa-major.htm?upi=OTHSZ0&PODConfigID=8880731&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1373.jpg,https://imgc.artprintimages.com/img/print/sidney-hall-the-constellation-of-ursa-major_u-l-othsz0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,46,198.25773684210526,25743.481137880884
37510,Canis Major (Dog) and Lepus (Hare) Constellation,"(24, 18)",432,/products/p12373670-sa-i1741389/sidney-hall-canis-major-dog-and-lepus-hare-constellation.htm?upi=OTHRP0&PODConfigID=8880731&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1374.jpg,https://imgc.artprintimages.com/img/print/sidney-hall-canis-major-dog-and-lepus-hare-constellation_u-l-othrp0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,1,199.04937777777778,14858.453333333333
37511,The Pegasus and Equuleus Constellation,"(24, 18)",432,/products/p12372089-sa-i1741386/sidney-hall-the-pegasus-and-equuleus-constellation.htm?upi=OTHPH0&PODConfigID=8880731&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1375.jpg,https://imgc.artprintimages.com/img/print/sidney-hall-the-pegasus-and-equuleus-constellation_u-l-othph0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,209.65831111111112,33005.7261528889
37512,Zodiac,"(18, 24)",432,/products/p12369572-sa-i1738645/gaius-julius-hyginus-zodiac.htm?upi=OSMZH0&PODConfigID=8880731&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1376.jpg,https://imgc.artprintimages.com/img/print/gaius-julius-hyginus-zodiac_u-l-osmzh0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,173.3887777777778,67777.72384400001
37513,Zodiac,"(12, 16)",192,/products/p12373435-sa-i1738642/gaius-julius-hyginus-zodiac.htm?upi=OSMY30&PODConfigID=8880730&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1377.jpg,https://imgc.artprintimages.com/img/print/gaius-julius-hyginus-zodiac_u-l-osmy30.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,3,163.7706643757159,37103.72339131564
37514,Full Cover (With Yellow Border Etc) of the Ngm 07-2014 Cover,"(8, 12)",96,/products/p42809451939-sa-i10130234/dana-berry-full-cover-with-yellow-border-etc-of-the-ngm-07-2014-cover.htm?upi=PYY0KU0&PODConfigID=14258382&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1378.jpg,https://imgc.artprintimages.com/img/print/dana-berry-full-cover-with-yellow-border-etc-of-the-ngm-07-2014-cover_u-l-pyy0ku0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Olive,2,62,95.90716666666667,35070.15
37515,"Columbine, C 1900-1930, (1925)","(12, 16)",192,/products/p41579535739-sa-i10018767/harry-clarke-columbine-c-1900-1930-1925.htm?upi=PY5T5U0&PODConfigID=8880730&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1379.jpg,https://imgc.artprintimages.com/img/print/harry-clarke-columbine-c-1900-1930-1925_u-l-py5t5u0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Black,2,158,98.67253835425383,41169.38437544861
37516,Infrared View of the Carina Nebula,"(16, 16)",256,/products/p30504851449-sa-i8959668/infrared-view-of-the-carina-nebula.htm?upi=PRRUVU0&PODConfigID=4990795&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1380.jpg,https://imgc.artprintimages.com/img/print/infrared-view-of-the-carina-nebula_u-l-prruvu0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Maroon,2,160,51.62732222222222,31070.38996788888
37517,A Spacecraft Arrives at the Docking Station on an Enormous Gas Giant,"(12, 18)",216,/products/p30504591421-sa-i8958717/a-spacecraft-arrives-at-the-docking-station-on-an-enormous-gas-giant.htm?upi=PRROCA0&PODConfigID=9436090&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1381.jpg,https://imgc.artprintimages.com/img/print/a-spacecraft-arrives-at-the-docking-station-on-an-enormous-gas-giant_u-l-prroca0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,36,87.22756944444444,21063.880399305563
37518,Virgo,"(20, 30)",600,/products/p24353521363-sa-i7924939/gi-artlab-virgo.htm?upi=PN87PH0&PODConfigID=9436046&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1382.jpg,https://imgc.artprintimages.com/img/print/gi-artlab-virgo_u-l-pn87ph0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,White,2,1,172.26281407035177,19496.608040201005
37519,Libra,"(20, 30)",600,/products/p24353520886-sa-i7924938/gi-artlab-libra.htm?upi=PN87OR0&PODConfigID=9436046&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1383.jpg,https://imgc.artprintimages.com/img/print/gi-artlab-libra_u-l-pn87or0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,3,1,173.95827470686768,9902.96984924623
37520,SpaceLiner Maglev Rocket,"(16, 12)",192,/products/p22109335690-sa-i7590666/spaceliner-maglev-rocket.htm?upi=PZITO20&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1384.jpg,https://imgc.artprintimages.com/img/print/spaceliner-maglev-rocket_u-l-pzito20.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,9,106.02746666666667,16500.936309876546
37521,Eastern Hemisphere of Earth,"(12, 16)",192,/products/p12818225592-sa-i6404474/kulka-eastern-hemisphere-of-earth.htm?upi=PZL2OR0&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1385.jpg,https://imgc.artprintimages.com/img/print/kulka-eastern-hemisphere-of-earth_u-l-pzl2or0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,3,1,55.23115555555555,10156.423319061729
37522,Nebula Around an Unstable Star,"(16, 16)",256,/products/p12819773709-sa-i6403674/nebula-around-an-unstable-star.htm?upi=PZM01O0&PODConfigID=14258395&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1386.jpg,https://imgc.artprintimages.com/img/print/nebula-around-an-unstable-star_u-l-pzm01o0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,0,13,32.12007777777778,1953.64
37523,View of Asia and Australia from Space,"(9, 12)",108,/products/p12818225342-sa-i6391636/kulka-view-of-asia-and-australia-from-space.htm?upi=PZL2KP0&PODConfigID=14258387&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1387.jpg,https://imgc.artprintimages.com/img/print/kulka-view-of-asia-and-australia-from-space_u-l-pzl2kp0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,0,4,51.42635555555555,10102.476652395062
37524,The Ares I Crew Launch Vehicle and the Ares V Cargo Launch Vehicle,"(16, 12)",192,/products/p12503812135-sa-i6358252/stocktrek-images-the-ares-i-crew-launch-vehicle-and-the-ares-v-cargo-launch-vehicle.htm?upi=PES6SB0&PODConfigID=4990699&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1388.jpg,https://imgc.artprintimages.com/img/print/stocktrek-images-the-ares-i-crew-launch-vehicle-and-the-ares-v-cargo-launch-vehicle_u-l-pes6sb0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,15,47.35802962962963,9694.023319061727
37525,Full Earth Showing North America and South America,"(16, 16)",256,/products/p12503829841-sa-i6357824/stocktrek-images-full-earth-showing-north-america-and-south-america.htm?upi=PES8V10&PODConfigID=4990795&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1389.jpg,https://imgc.artprintimages.com/img/print/stocktrek-images-full-earth-showing-north-america-and-south-america_u-l-pes8v10.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Teal,2,69,56.38686666666667,27751.225
37526,The Hubble Space Telescope Is Released from the Cargo Bay of Space Shuttle Atlantis,"(12, 16)",192,/products/p1787260877-sa-i4224181/the-hubble-space-telescope-is-released-from-the-cargo-bay-of-space-shuttle-atlantis.htm?upi=P9AZT20&PODConfigID=4990699&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1390.jpg,https://imgc.artprintimages.com/img/print/the-hubble-space-telescope-is-released-from-the-cargo-bay-of-space-shuttle-atlantis_u-l-p9azt20.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,38,103.59164444444444,25233.553333333333
37527,Full Earth Showing Europe and Asia (With Stars),"(16, 12)",192,/products/p13070252-sa-i2264161/stocktrek-images-full-earth-showing-europe-and-asia-with-stars.htm?upi=P1BDHN0&PODConfigID=4990699&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1391.jpg,https://imgc.artprintimages.com/img/print/stocktrek-images-full-earth-showing-europe-and-asia-with-stars_u-l-p1bdhn0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,25,47.36725925925926,21049.796652395056
37528,The Night Sky over a Lake in Grand Teton National Park,"(12, 24)",288,/products/p36184335465-sa-i9480001/babak-tafreshi-the-night-sky-over-a-lake-in-grand-teton-national-park.htm?upi=PU5WG80&PODConfigID=4990735&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1392.jpg,https://imgc.artprintimages.com/img/print/babak-tafreshi-the-night-sky-over-a-lake-in-grand-teton-national-park_u-l-pu5wg80.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Black,2,106,44.06784444444445,39588.664711000005
37529,"The Milky Way over a Lake in Central Germany, Near the Town of Lich","(12, 24)",288,/products/p36184318658-sa-i9479997/babak-tafreshi-the-milky-way-over-a-lake-in-central-germany-near-the-town-of-lich.htm?upi=PU5W0K0&PODConfigID=4990735&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1393.jpg,https://imgc.artprintimages.com/img/print/babak-tafreshi-the-milky-way-over-a-lake-in-central-germany-near-the-town-of-lich_u-l-pu5w0k0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,14,44.92491111111111,10909.749871555556
37530,"Yuri Gagarin, Russian Cosmonaut, 1961","(12, 16)",192,/products/p35012946676-sa-i9418831/yuri-gagarin-russian-cosmonaut-1961.htm?upi=PTWBD20&PODConfigID=8880730&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1394.jpg,https://imgc.artprintimages.com/img/print/yuri-gagarin-russian-cosmonaut-1961_u-l-ptwbd20.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,58,137.15779299847793,42812.57839051521
37531,"An Illustration for Wynken, Blynken and Nod, 1899","(18, 18)",324,/products/p34932044415-sa-i9363859/jessie-marion-king-an-illustration-for-wynken-blynken-and-nod-1899.htm?upi=PTGY6J0&PODConfigID=8880743&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1395.jpg,https://imgc.artprintimages.com/img/print/jessie-marion-king-an-illustration-for-wynken-blynken-and-nod-1899_u-l-ptgy6j0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,White,2,1,200.62958787878787,53458.66970578513
37532,"Constellation Canis Major, the Big Dog, with its Notable Star Sirius, the Brightest Star in the Nig","(18, 12)",216,/products/p27980845228-sa-i8402370/babak-tafreshi-constellation-canis-major-the-big-dog-with-its-notable-star-sirius-the-brightest-star-in-the-nig.htm?upi=POL45E0&PODConfigID=4990719&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1396.jpg,https://imgc.artprintimages.com/img/print/babak-tafreshi-constellation-canis-major-the-big-dog-with-its-notable-star-sirius-the-brightest-star-in-the-nig_u-l-pol45e0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Black,2,333,52.69495,60760.443298437494
37533,The Moon and the Stars,"(12, 16)",192,/products/p22248846984-sa-i7796970/edwin-howland-blashfield-the-moon-and-the-stars.htm?upi=PMRGHB0&PODConfigID=8880730&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1397.jpg,https://imgc.artprintimages.com/img/print/edwin-howland-blashfield-the-moon-and-the-stars_u-l-pmrghb0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Teal,2,39,116.60876046901173,17567.63785478902
37534,Titan's Lakes And Saturn's Rings,"(12, 16)",192,/products/p22109836384-sa-i7595477/david-parker-titan-s-lakes-and-saturn-s-rings.htm?upi=PZJ8V20&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1398.jpg,https://imgc.artprintimages.com/img/print/david-parker-titan-s-lakes-and-saturn-s-rings_u-l-pzj8v20.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,2,29.41951111111111,8570.776652395061
37535,Planets & Their Relative Sizes,"(12, 16)",192,/products/p22106380474-sa-i7537601/victor-habbick-planets-their-relative-sizes.htm?upi=PZFZ7Y0&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1399.jpg,https://imgc.artprintimages.com/img/print/victor-habbick-planets-their-relative-sizes_u-l-pzfz7y0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,3,63,91.38628148148148,16956.593333333334
37536,"Ortelius's World Map, 1570","(16, 12)",192,/products/p22105811611-sa-i7516589/library-of-congress-ortelius-s-world-map-1570.htm?upi=PZFCMX0&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1400.jpg,https://imgc.artprintimages.com/img/print/library-of-congress-ortelius-s-world-map-1570_u-l-pzfcmx0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,125.85137777777778,84497.82
37537,"The Feast of the Gods, 1514- 29","(16, 16)",256,/products/p22103754117-sa-i7497714/giov-titian-bellini-the-feast-of-the-gods-1514-29.htm?upi=PK4YKB0&PODConfigID=8880742&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1401.jpg,https://imgc.artprintimages.com/img/print/giov-titian-bellini-the-feast-of-the-gods-1514-29_u-l-pk4ykb0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Teal,2,175,82.68045728038508,43028.39612463996
37538,"Stylized Earth Globe with Grid, Showing Asia And Europe","(16, 16)",256,/products/p20690406819-sa-i7307714/stocktrek-images-stylized-earth-globe-with-grid-showing-asia-and-europe.htm?upi=PJ4R980&PODConfigID=4990795&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1402.jpg,https://imgc.artprintimages.com/img/print/stocktrek-images-stylized-earth-globe-with-grid-showing-asia-and-europe_u-l-pj4r980.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,3,15,164.40556666666666,10932.849930555552
37539,SAO: VV 340,"(16, 16)",256,/products/p19245597971-sa-i7178607/sao-vv-340.htm?upi=Q10W5BC0&PODConfigID=14258395&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1403.jpg,https://imgc.artprintimages.com/img/print/sao-vv-340_u-l-q10w5bc0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,19,20.22271111111111,3979.53
37540,"Space Shuttle Discovery Launched with Hubble Space Telescope in its Cargo Bay, April 24, 1990","(12, 16)",192,/products/p16719458896-sa-i6982617/space-shuttle-discovery-launched-with-hubble-space-telescope-in-its-cargo-bay-april-24-1990.htm?upi=PH7HFH0&PODConfigID=8363143&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1404.jpg,https://imgc.artprintimages.com/img/print/space-shuttle-discovery-launched-with-hubble-space-telescope-in-its-cargo-bay-april-24-1990_u-l-ph7hfh0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,White,2,10,83.08666666666667,2783.0699857283944
37541,Gemini 12 Space Capsule,"(9, 12)",108,/products/p14625143741-sa-i6780783/gemini-12-space-capsule.htm?upi=Q10P4DA0&PODConfigID=14258387&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1405.jpg,https://imgc.artprintimages.com/img/print/gemini-12-space-capsule_u-l-q10p4da0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,White,2,13,173.14565925925925,20132.702976543213
37542,Space Shuttle,"(9, 12)",108,/products/p14625111352-sa-i6779538/terry-renna-space-shuttle.htm?upi=Q10OUVR0&PODConfigID=14258387&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1406.jpg,https://imgc.artprintimages.com/img/print/terry-renna-space-shuttle_u-l-q10ouvr0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,3,136.40533333333335,9348.185753283951
37543,Galileo's Drawings of the Phases of the Moon,"(12, 16)",192,/products/p12503813262-sa-i6357812/stocktrek-images-galileo-s-drawings-of-the-phases-of-the-moon.htm?upi=PES6UX0&PODConfigID=4990699&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1407.jpg,https://imgc.artprintimages.com/img/print/stocktrek-images-galileo-s-drawings-of-the-phases-of-the-moon_u-l-pes6ux0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,4,171.5526074074074,24915.645112888888
37544,Radio Occultation: Unraveling Saturn's Rings,"(16, 12)",192,/products/p13071041-sa-i2264178/stocktrek-images-radio-occultation-unraveling-saturn-s-rings.htm?upi=P1BDX90&PODConfigID=4990699&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1408.jpg,https://imgc.artprintimages.com/img/print/stocktrek-images-radio-occultation-unraveling-saturn-s-rings_u-l-p1bdx90.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,2,96.37308148148148,19617.319086617284
37545,Earth Centered on Europe,"(16, 12)",192,/products/p13069311-sa-i2263893/stocktrek-images-earth-centered-on-europe.htm?upi=P1B6OP0&PODConfigID=4990699&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_1409.jpg,https://imgc.artprintimages.com/img/print/stocktrek-images-earth-centered-on-europe_u-l-p1b6op0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,31,31.540503703703703,30502.023204888887
