,Title,Size,Area,Link,Filename,Src,is_Abstract,is_Animals,is_Architecture,is_Art-For-Kids,is_Astronomy-Space,is_Book-Illustration,is_Botanical,is_Comics,is_Conde-Nast-Magazines,is_Costume-Fashion,is_Cuisine,is_Dance,is_Disney,is_Education,is_Fantasy,is_Figurative,is_Geodes-And-Minerals,is_Geometrics-Art,is_Hobbies,is_Holidays,is_Home-Hearth,is_Humor,is_Japandi,is_Maps,is_Maximalist-Art,is_Motivational,is_Movies,is_Museums,is_Music,is_People,is_Places,is_Religion-Spirituality,is_Scenic,is_Performing-Arts,is_Publications,is_Seasons,is_Sports,is_Still-Life,is_Television,is_The-New-Yorker,is_Transportation,is_Typography-Symbols,is_World-Culture,num_colors,dom_color,warm_cool,complexity,brightness,sharpness
52362,"""Here's to dear old Pomfret?drink 'er down, drink 'er down."" - New Yorker Cartoon","(9, 12)",108,/products/p15063507176-sa-i6848820/peter-arno-here-s-to-dear-old-pomfret-drink-er-down-drink-er-down-new-yorker-cartoon.htm?upi=PGR4E70&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1983.jpg,https://imgc.artprintimages.com/img/print/peter-arno-here-s-to-dear-old-pomfret-drink-er-down-drink-er-down-new-yorker-cartoon_u-l-pgr4e70.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,White,2,21,141.3977925925926,16716.4064894321
52363,"""Same old ice, same old aurora borealis, same old everything!"" - New Yorker Cartoon","(12, 12)",144,/products/p15063505518-sa-i6848768/robert-weber-same-old-ice-same-old-aurora-borealis-same-old-everything-new-yorker-cartoon.htm?upi=PGR2EY0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1984.jpg,https://imgc.artprintimages.com/img/print/robert-weber-same-old-ice-same-old-aurora-borealis-same-old-everything-new-yorker-cartoon_u-l-pgr2ey0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Black,2,1,118.31951111111111,10815.824711
52364,"""And then Joel didn't come in today, so I had to do all his pillaging."" - New Yorker Cartoon","(12, 9)",108,/products/p15063407203-sa-i6848368/joe-dator-and-then-joel-didn-t-come-in-today-so-i-had-to-do-all-his-pillaging-new-yorker-cartoon.htm?upi=PGQTO50&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1985.jpg,https://imgc.artprintimages.com/img/print/joe-dator-and-then-joel-didn-t-come-in-today-so-i-had-to-do-all-his-pillaging-new-yorker-cartoon_u-l-pgqto50.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,212.69484444444444,39119.03994291358
52365,"""Let me refresh your memory.  It was the night before Christmas and all th?"" - New Yorker Cartoon","(12, 12)",144,/products/p15063449025-sa-i6848102/michael-maslin-let-me-refresh-your-memory-it-was-the-night-before-christmas-and-all-th-new-yorker-cartoon.htm?upi=PGQXJG0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1986.jpg,https://imgc.artprintimages.com/img/print/michael-maslin-let-me-refresh-your-memory-it-was-the-night-before-christmas-and-all-th-new-yorker-cartoon_u-l-pgqxjg0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Olive,2,20,231.66042222222222,42416.529486222236
52366,"""We'd like to publish it, do nothing to promote it, and watch it disappear?"" - New Yorker Cartoon","(12, 9)",108,/products/p15063457653-sa-i6847276/david-sipress-we-d-like-to-publish-it-do-nothing-to-promote-it-and-watch-it-disappear-new-yorker-cartoon.htm?upi=PGQXWR0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1987.jpg,https://imgc.artprintimages.com/img/print/david-sipress-we-d-like-to-publish-it-do-nothing-to-promote-it-and-watch-it-disappear-new-yorker-cartoon_u-l-pgqxwr0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,228.93082962962964,56072.74263402469
52367,A squirrel in a tree uses a stick to knock on the branch above where baby ? - New Yorker Cartoon,"(12, 12)",144,/products/p15063457449-sa-i6847148/robert-leighton-a-squirrel-in-a-tree-uses-a-stick-to-knock-on-the-branch-above-where-baby-new-yorker-cartoon.htm?upi=PGQXW60&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1988.jpg,https://imgc.artprintimages.com/img/print/robert-leighton-a-squirrel-in-a-tree-uses-a-stick-to-knock-on-the-branch-above-where-baby-new-yorker-cartoon_u-l-pgqxw60.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,224.10587777777778,21294.24249197222
52368,"""I'm not losing my memory.  I'm living in the now."" - New Yorker Cartoon","(12, 12)",144,/products/p15063430182-sa-i6847127/william-haefeli-i-m-not-losing-my-memory-i-m-living-in-the-now-new-yorker-cartoon.htm?upi=PGQWEE0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1989.jpg,https://imgc.artprintimages.com/img/print/william-haefeli-i-m-not-losing-my-memory-i-m-living-in-the-now-new-yorker-cartoon_u-l-pgqwee0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,73,152.9185222222222,37268.84067822222
52369,"""She's out stimulating the economy?can I take a message?"" - New Yorker Cartoon","(12, 9)",108,/products/p15063339564-sa-i6846194/michael-maslin-she-s-out-stimulating-the-economy-can-i-take-a-message-new-yorker-cartoon.htm?upi=PGQQAV0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1990.jpg,https://imgc.artprintimages.com/img/print/michael-maslin-she-s-out-stimulating-the-economy-can-i-take-a-message-new-yorker-cartoon_u-l-pgqqav0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,238.57045925925925,34009.49939180247
52370,"""You pay your late fines or Babar breaks your pinkie."" - New Yorker Cartoon","(12, 9)",108,/products/p15063263563-sa-i6845980/harry-bliss-you-pay-your-late-fines-or-babar-breaks-your-pinkie-new-yorker-cartoon.htm?upi=PGQHCT0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1991.jpg,https://imgc.artprintimages.com/img/print/harry-bliss-you-pay-your-late-fines-or-babar-breaks-your-pinkie-new-yorker-cartoon_u-l-pgqhct0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,204.05514074074074,22846.413333333334
52371,Worry Tank - New Yorker Cartoon,"(12, 12)",144,/products/p15063312703-sa-i6845167/roz-chast-worry-tank-new-yorker-cartoon.htm?upi=PGQMGM0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1992.jpg,https://imgc.artprintimages.com/img/print/roz-chast-worry-tank-new-yorker-cartoon_u-l-pgqmgm0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,204.45877777777778,54855.736966638884
52372,The mythical tortoise and the hare at the starting line; the tortoise has … - New Yorker Cartoon,"(12, 9)",108,/products/p15063297809-sa-i6845122/arnie-levin-the-mythical-tortoise-and-the-hare-at-the-starting-line-the-tortoise-has-new-yorker-cartoon.htm?upi=PGQJH50&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1993.jpg,https://imgc.artprintimages.com/img/print/arnie-levin-the-mythical-tortoise-and-the-hare-at-the-starting-line-the-tortoise-has-new-yorker-cartoon_u-l-pgqjh50.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,235.15333333333334,42046.608273135804
52373,"""He's just doing that to get attention."" - New Yorker Cartoon","(12, 9)",108,/products/p15063311074-sa-i6844758/harry-bliss-he-s-just-doing-that-to-get-attention-new-yorker-cartoon.htm?upi=PGQMAJ0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1994.jpg,https://imgc.artprintimages.com/img/print/harry-bliss-he-s-just-doing-that-to-get-attention-new-yorker-cartoon_u-l-pgqmaj0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,211.9970074074074,28663.982976543215
52374,"""The board of directors has given me new powers."" - New Yorker Cartoon","(12, 9)",108,/products/p15063229466-sa-i6844433/charles-barsotti-the-board-of-directors-has-given-me-new-powers-new-yorker-cartoon.htm?upi=PGQEYT0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1995.jpg,https://imgc.artprintimages.com/img/print/charles-barsotti-the-board-of-directors-has-given-me-new-powers-new-yorker-cartoon_u-l-pgqeyt0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,White,2,21,244.58882962962963,18149.19977165432
52375,"""I see myself going into some form of public service, like banking."" - New Yorker Cartoon","(12, 9)",108,/products/p15063209725-sa-i6844372/robert-weber-i-see-myself-going-into-some-form-of-public-service-like-banking-new-yorker-cartoon.htm?upi=PGQD0D0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1996.jpg,https://imgc.artprintimages.com/img/print/robert-weber-i-see-myself-going-into-some-form-of-public-service-like-banking-new-yorker-cartoon_u-l-pgqd0d0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,24,233.45881481481482,37123.97630987655
52376,"""A village did raise him.  But, of course, it was Greenwich Village."" - New Yorker Cartoon","(12, 9)",108,/products/p15063209660-sa-i6843990/warren-miller-a-village-did-raise-him-but-of-course-it-was-greenwich-village-new-yorker-cartoon.htm?upi=PGQCWF0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1997.jpg,https://imgc.artprintimages.com/img/print/warren-miller-a-village-did-raise-him-but-of-course-it-was-greenwich-village-new-yorker-cartoon_u-l-pgqcwf0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,215.73164444444444,37749.17977165432
52377,"""Can Wolfgang come out and play?"" - New Yorker Cartoon","(12, 12)",144,/products/p15063175126-sa-i6843584/mort-gerberg-can-wolfgang-come-out-and-play-new-yorker-cartoon.htm?upi=PGQ9UK0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1998.jpg,https://imgc.artprintimages.com/img/print/mort-gerberg-can-wolfgang-come-out-and-play-new-yorker-cartoon_u-l-pgq9uk0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,Black,2,1,181.55765555555556,35010.18242775
52378,"New parents entering sparse apartment holding baby, whose thought balloon ? - New Yorker Cartoon","(12, 9)",108,/products/p15063187119-sa-i6843468/bruce-eric-kaplan-new-parents-entering-sparse-apartment-holding-baby-whose-thought-balloon-new-yorker-cartoon.htm?upi=PGQAI50&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_1999.jpg,https://imgc.artprintimages.com/img/print/bruce-eric-kaplan-new-parents-entering-sparse-apartment-holding-baby-whose-thought-balloon-new-yorker-cartoon_u-l-pgqai50.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,White,2,81,211.54518518518518,31178.807258222227
52379,"Greek God throwing Lightning bolts, his dog brings them back. - New Yorker Cartoon","(12, 9)",108,/products/p15063130258-sa-i6843105/arnie-levin-greek-god-throwing-lightning-bolts-his-dog-brings-them-back-new-yorker-cartoon.htm?upi=PGPZ2H0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2000.jpg,https://imgc.artprintimages.com/img/print/arnie-levin-greek-god-throwing-lightning-bolts-his-dog-brings-them-back-new-yorker-cartoon_u-l-pgpz2h0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,3,245.51727407407407,19678.973104987654
52380,"""This one's from you know who, so make a fuss and thank him."" - New Yorker Cartoon","(12, 12)",144,/products/p15063137225-sa-i6842809/frank-modell-this-one-s-from-you-know-who-so-make-a-fuss-and-thank-him-new-yorker-cartoon.htm?upi=PGQ2320&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2001.jpg,https://imgc.artprintimages.com/img/print/frank-modell-this-one-s-from-you-know-who-so-make-a-fuss-and-thank-him-new-yorker-cartoon_u-l-pgq2320.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,2,225.56457777777777,36534.65569375
52381,"""There's still something about a Yalie-Smithie wedding that gives me major…"" - New Yorker Cartoon","(12, 12)",144,/products/p15063131427-sa-i6842769/henry-martin-there-s-still-something-about-a-yalie-smithie-wedding-that-gives-me-major-new-yorker-cartoon.htm?upi=PGQ0UM0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2002.jpg,https://imgc.artprintimages.com/img/print/henry-martin-there-s-still-something-about-a-yalie-smithie-wedding-that-gives-me-major-new-yorker-cartoon_u-l-pgq0um0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Olive,2,102,181.28976109215017,41348.94435214737
52382,Rorschach's Parents Dad: 'I distinctly see a camel wrestling with a butter… - New Yorker Cartoon,"(12, 12)",144,/products/p15063127845-sa-i6841356/roz-chast-rorschach-s-parents-dad-i-distinctly-see-a-camel-wrestling-with-a-butter-new-yorker-cartoon.htm?upi=PGPVV60&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2003.jpg,https://imgc.artprintimages.com/img/print/roz-chast-rorschach-s-parents-dad-i-distinctly-see-a-camel-wrestling-with-a-butter-new-yorker-cartoon_u-l-pgpvv60.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,47,214.37122222222223,31512.476479000008
52383,"""Perhaps you should focus your message less on the economy and more on lit?"" - New Yorker Cartoon","(12, 12)",144,/products/p15063039073-sa-i6840022/christopher-weyant-perhaps-you-should-focus-your-message-less-on-the-economy-and-more-on-lit-new-yorker-cartoon.htm?upi=PGPQI80&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2004.jpg,https://imgc.artprintimages.com/img/print/christopher-weyant-perhaps-you-should-focus-your-message-less-on-the-economy-and-more-on-lit-new-yorker-cartoon_u-l-pgpqi80.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,2,221.83326666666667,41884.04074863889
52384,"""We can't even agree on how cold it is."" - New Yorker Cartoon","(12, 12)",144,/products/p15063027237-sa-i6839979/william-haefeli-we-can-t-even-agree-on-how-cold-it-is-new-yorker-cartoon.htm?upi=PGPNXW0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2005.jpg,https://imgc.artprintimages.com/img/print/william-haefeli-we-can-t-even-agree-on-how-cold-it-is-new-yorker-cartoon_u-l-pgpnxw0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,Olive,2,98,169.2456222222222,30973.848554555552
52385,"""Well, how convenient."" - New Yorker Cartoon","(12, 12)",144,/products/p15063030849-sa-i6839871/joe-dator-well-how-convenient-new-yorker-cartoon.htm?upi=PGPPE80&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2006.jpg,https://imgc.artprintimages.com/img/print/joe-dator-well-how-convenient-new-yorker-cartoon_u-l-pgppe80.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,Olive,2,1,195.96224444444445,29626.112491972224
52386,"""With four or more kids' meals, you get a shot of bourbon.""  - New Yorker Cartoon","(12, 9)",108,/products/p15063037528-sa-i6839761/danny-shanahan-with-four-or-more-kids-meals-you-get-a-shot-of-bourbon-new-yorker-cartoon.htm?upi=PGPQF30&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2007.jpg,https://imgc.artprintimages.com/img/print/danny-shanahan-with-four-or-more-kids-meals-you-get-a-shot-of-bourbon-new-yorker-cartoon_u-l-pgpqf30.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,219.8807111111111,55863.69177955556
52387,"""There's the pressure from my public, naturally, as well as they pressure ?"" - New Yorker Cartoon","(12, 12)",144,/products/p15062989001-sa-i6838474/william-hamilton-there-s-the-pressure-from-my-public-naturally-as-well-as-they-pressure-new-yorker-cartoon.htm?upi=PGPK3W0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2008.jpg,https://imgc.artprintimages.com/img/print/william-hamilton-there-s-the-pressure-from-my-public-naturally-as-well-as-they-pressure-new-yorker-cartoon_u-l-pgpk3w0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Black,2,1,175.80002222222222,41740.267399
52388,"""Liberals!"" - New Yorker Cartoon","(12, 9)",108,/products/p15062916784-sa-i6838025/dana-fradon-liberals-new-yorker-cartoon.htm?upi=PGPE370&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2009.jpg,https://imgc.artprintimages.com/img/print/dana-fradon-liberals-new-yorker-cartoon_u-l-pgpe370.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,White,2,15,204.0323111111111,24907.9190368395
52389,Vogue Cover - January 1913,"(9, 12)",108,/products/p14155903645-sa-i6642514/mrs-newell-tilton-vogue-cover-january-1913.htm?upi=PFSMQO0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2010.jpg,https://imgc.artprintimages.com/img/print/mrs-newell-tilton-vogue-cover-january-1913_u-l-pfsmqo0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,White,2,1,115.94752592592593,14195.68
52390,Vogue - March 1952 - Schiaparelli Dress with Venus de Milo Drapery,"(12, 12)",144,/products/p13153606388-sa-i6443361/henry-clarke-vogue-march-1952-schiaparelli-dress-with-venus-de-milo-drapery.htm?upi=PFHHME0&PODConfigID=8419448&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2011.jpg,https://imgc.artprintimages.com/img/print/henry-clarke-vogue-march-1952-schiaparelli-dress-with-venus-de-milo-drapery_u-l-pfhhme0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Olive,2,11,167.8001888888889,8126.642879555555
52391,Vogue - October 1952 - Woman with Cigarette Holder,"(9, 12)",108,/products/p13153606400-sa-i6443155/erwin-blumenfeld-vogue-october-1952-woman-with-cigarette-holder.htm?upi=PFHHNB0&PODConfigID=8419446&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2012.jpg,https://imgc.artprintimages.com/img/print/erwin-blumenfeld-vogue-october-1952-woman-with-cigarette-holder_u-l-pfhhnb0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,White,2,10,141.3622814814815,8797.14350202469
52392,Vanity Fair Cover - March 1920,"(9, 12)",108,/products/p18832853729-sa-i6355915/vanity-fair-cover-march-1920.htm?upi=PIF13L0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2013.jpg,https://imgc.artprintimages.com/img/print/vanity-fair-cover-march-1920_u-l-pif13l0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,White,2,22,177.74672463768115,18577.359659688093
52393,"The New Yorker Cover - May 15, 2000","(9, 12)",108,/products/p12503571959-sa-i6353589/carter-goodrich-the-new-yorker-cover-may-15-2000.htm?upi=PER8SP0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2014.jpg,https://imgc.artprintimages.com/img/print/carter-goodrich-the-new-yorker-cover-may-15-2000_u-l-per8sp0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,Black,3,25,130.54574814814814,31723.22993950618
52394,Vogue - April 1960 - Trading Beauty Secrets,"(12, 12)",144,/products/p12500783723-sa-i6351392/leombruno-bodi-vogue-april-1960-trading-beauty-secrets.htm?upi=PEP8GZ0&PODConfigID=8419448&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2015.jpg,https://imgc.artprintimages.com/img/print/leombruno-bodi-vogue-april-1960-trading-beauty-secrets_u-l-pep8gz0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,White,2,7,184.08683333333335,8778.126331555555
52395,Ted Cruz - Cartoon,"(9, 12)",108,/products/p42796921468-sa-i10129968/edward-steed-ted-cruz-cartoon.htm?upi=PYW25B0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2016.jpg,https://imgc.artprintimages.com/img/print/edward-steed-ted-cruz-cartoon_u-l-pyw25b0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Black,2,1,120.4084331797235,55028.52995391705
52396,Marco Rubio - Cartoon,"(9, 12)",108,/products/p42796921455-sa-i10129967/edward-steed-marco-rubio-cartoon.htm?upi=PYW24Q0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2017.jpg,https://imgc.artprintimages.com/img/print/edward-steed-marco-rubio-cartoon_u-l-pyw24q0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,Black,3,1,136.08022421524663,32860.466309598014
52397,Ben Carson - Cartoon,"(9, 12)",108,/products/p42796931732-sa-i10129966/edward-steed-ben-carson-cartoon.htm?upi=PYW20K0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_2018.jpg,https://imgc.artprintimages.com/img/print/edward-steed-ben-carson-cartoon_u-l-pyw20k0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,White,2,1,71.71832565284178,24697.720575665226
