,Title,Size,Area,Link,Filename,Src,is_Abstract,is_Animals,is_Architecture,is_Art-For-Kids,is_Astronomy-Space,is_Book-Illustration,is_Botanical,is_Comics,is_Conde-Nast-Magazines,is_Costume-Fashion,is_Cuisine,is_Dance,is_Disney,is_Education,is_Fantasy,is_Figurative,is_Geodes-And-Minerals,is_Geometrics-Art,is_Hobbies,is_Holidays,is_Home-Hearth,is_Humor,is_Japandi,is_Maps,is_Maximalist-Art,is_Motivational,is_Movies,is_Museums,is_Music,is_People,is_Places,is_Religion-Spirituality,is_Scenic,is_Performing-Arts,is_Publications,is_Seasons,is_Sports,is_Still-Life,is_Television,is_The-New-Yorker,is_Transportation,is_Typography-Symbols,is_World-Culture,num_colors,dom_color,warm_cool,complexity,brightness,sharpness
44401,Art Nouveau Stained Glass,"(12, 16)",192,/products/p18150750693-sa-i7094386/art-nouveau-stained-glass.htm?upi=PI28I90&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3131.jpg,https://imgc.artprintimages.com/img/print/art-nouveau-stained-glass_u-l-pi28i90.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,1,174.52216429699843,49057.40758293839
44402,"The Vase of Tulips, c. 1890","(12, 16)",192,/products/p12916146955-sa-i6413053/paul-cezanne-the-vase-of-tulips-c-1890.htm?upi=PFD5BT0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3132.jpg,https://imgc.artprintimages.com/img/print/paul-cezanne-the-vase-of-tulips-c-1890_u-l-pfd5bt0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,White,3,48,133.58583703703704,24193.82482661729
44403,"Album de voyage au Maroc, Espagne, Algérie","(16, 12)",192,/products/p8087572675-sa-i5126888/eugene-delacroix-album-de-voyage-au-maroc-espagne-algerie.htm?upi=PAHVLA0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3133.jpg,https://imgc.artprintimages.com/img/print/eugene-delacroix-album-de-voyage-au-maroc-espagne-algerie_u-l-pahvla0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,69,152.5945564516129,27088.505625487778
44404,Dream in Pale Blue,"(13, 13)",169,/products/p12423669930-sa-i6340848/albert-koetsier-dream-in-pale-blue.htm?upi=F547RR0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3134.jpg,https://imgc.artprintimages.com/img/print/albert-koetsier-dream-in-pale-blue_u-l-f547rr0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,38,173.23686666666666,19094.225376000002
44405,Vermelho II,"(12, 18)",216,/products/p48565947185-sa-i10913973/isabelle-z-vermelho-ii.htm?upi=Q1BJ9UO0&PODConfigID=9436090&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3135.jpg,https://imgc.artprintimages.com/img/print/isabelle-z-vermelho-ii_u-l-q1bj9uo0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,White,3,29,196.57448333333335,40364.26829843749
44406,Clarity in the Waters,"(8, 10)",80,/products/p12423889434-sa-i6341517/clarity-in-the-waters.htm?upi=F548UA0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3136.jpg,https://imgc.artprintimages.com/img/print/clarity-in-the-waters_u-l-f548ua0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Teal,2,189,150.7050342935528,47076.56472573626
44407,Tulip in Sienna,"(13, 13)",169,/products/p12423759979-sa-i6340440/albert-koetsier-tulip-in-sienna.htm?upi=F548FE0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3137.jpg,https://imgc.artprintimages.com/img/print/albert-koetsier-tulip-in-sienna_u-l-f548fe0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,8,201.65244444444446,14936.96487155556
44408,Gerbera Spectrum,"(36, 12)",432,/products/p12118110801-sa-i3576151/gerbera-spectrum.htm?upi=F2VXNW0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3138.jpg,https://imgc.artprintimages.com/img/print/gerbera-spectrum_u-l-f2vxnw0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,White,3,1,149.1116835016835,50423.51575961636
44409,Indigo Bloom I,"(12, 16)",192,/products/p48404984559-sa-i10909556/john-butler-indigo-bloom-i.htm?upi=Q1BGQ570&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3139.jpg,https://imgc.artprintimages.com/img/print/john-butler-indigo-bloom-i_u-l-q1bgq570.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,1,203.91690476190476,23911.201994529263
44410,Red Rose,"(18, 12)",216,/products/p26380527263-sa-i8084762/kevin-calaguiro-red-rose.htm?upi=PXJRUH0&PODConfigID=9436090&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3140.jpg,https://imgc.artprintimages.com/img/print/kevin-calaguiro-red-rose_u-l-pxjruh0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Maroon,3,25,105.91093333333333,22680.719349749994
44411,Hydrangea,"(12, 12)",144,/products/p12292735-sa-i1667334/darlene-shiels-hydrangea.htm?upi=F11XGV0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3141.jpg,https://imgc.artprintimages.com/img/print/darlene-shiels-hydrangea_u-l-f11xgv0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,25,118.67472222222223,12775.245
44412,Tulip Table,"(16, 16)",256,/products/p21297936599-sa-i7367354/peter-graham-tulip-table.htm?upi=PJF9KY0&PODConfigID=8880742&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3142.jpg,https://imgc.artprintimages.com/img/print/peter-graham-tulip-table_u-l-pjf9ky0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Black,0,1,97.63787777777777,25462.345
44413,Cropped Turpin Tropicals I,"(16, 16)",256,/products/p48880423686-sa-i11050066/vision-studio-cropped-turpin-tropicals-i.htm?upi=Q1C4MDR0&PODConfigID=9664578&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3143.jpg,https://imgc.artprintimages.com/img/print/vision-studio-cropped-turpin-tropicals-i_u-l-q1c4mdr0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,3,73,145.48047777777776,23114.207155555556
44414,Sundown,"(26, 20)",520,/products/p47152357066-sa-i10559448/photoinc-studio-sundown.htm?upi=F8VO420&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3144.jpg,https://imgc.artprintimages.com/img/print/photoinc-studio-sundown_u-l-f8vo420.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Black,2,1,87.1381240981241,11774.648059959522
44415,Tulips on Black Background,"(12, 24)",288,/products/p35271554729-sa-i9438123/anna-miller-tulips-on-black-background.htm?upi=Q10VL400&PODConfigID=14258399&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3145.jpg,https://imgc.artprintimages.com/img/print/anna-miller-tulips-on-black-background_u-l-q10vl400.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,7,35.89528888888889,9393.944711
44416,Indigo Rose,"(16, 16)",256,/products/p27344716033-sa-i8120826/chariklia-zarris-indigo-rose.htm?upi=PXN4QW0&PODConfigID=9664578&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3146.jpg,https://imgc.artprintimages.com/img/print/chariklia-zarris-indigo-rose_u-l-pxn4qw0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,43,142.4921364653244,19791.89338315278
44417,"Cezanne: Etang, 1877","(16, 12)",192,/products/p12916089160-sa-i6412461/paul-cezanne-cezanne-etang-1877.htm?upi=PFCOD00&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3147.jpg,https://imgc.artprintimages.com/img/print/paul-cezanne-cezanne-etang-1877_u-l-pfcod00.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,Black,3,100,82.61945185185185,34722.32992276542
44418,Deep Woods in Autumn,"(16, 16)",256,/products/p15253061-sa-i2336100/teri-jonas-deep-woods-in-autumn.htm?upi=P6EPDR0&PODConfigID=4986574&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3148.jpg,https://imgc.artprintimages.com/img/print/teri-jonas-deep-woods-in-autumn_u-l-p6epdr0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Maroon,3,5,90.04103333333333,4452.016669972223
44419,Botanical Trio II Neutral Crop,"(9, 12)",108,/products/p48880483480-sa-i11050817/silvia-vassileva-botanical-trio-ii-neutral-crop.htm?upi=Q1C5E1T0&PODConfigID=9201946&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3149.jpg,https://imgc.artprintimages.com/img/print/silvia-vassileva-botanical-trio-ii-neutral-crop_u-l-q1c5e1t0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,198.26637037037037,31633.93309254321
44420,"Irises and Two Fir Trees, 1993","(16, 12)",192,/products/p21297168578-sa-i10930062/timothy-easton-irises-and-two-fir-trees-1993.htm?upi=PJDABZ0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3150.jpg,https://imgc.artprintimages.com/img/print/timothy-easton-irises-and-two-fir-trees-1993_u-l-pjdabz0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Olive,3,23,134.70545185185185,41075.40317920987
44421,Elegant Orchid II,"(12, 16)",192,/products/p48275342870-sa-i10863266/danhui-nai-elegant-orchid-ii.htm?upi=Q1AZ1DZ0&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3151.jpg,https://imgc.artprintimages.com/img/print/danhui-nai-elegant-orchid-ii_u-l-q1az1dz0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,White,2,40,167.83025185185184,18532.771232543215
44422,Cuba Fuerte Collection Panoramic - Ocean Wild Nature - Pastel Coral Green,"(36, 12)",432,/products/p48235549433-sa-i10842395/philippe-hugonnard-cuba-fuerte-collection-panoramic-ocean-wild-nature-pastel-coral-green.htm?upi=Q1ACUKN0&PODConfigID=4990751&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3152.jpg,https://imgc.artprintimages.com/img/print/philippe-hugonnard-cuba-fuerte-collection-panoramic-ocean-wild-nature-pastel-coral-green_u-l-q1acukn0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,White,2,2,193.6241414141414,27608.23369146005
44423,Tuscan Bouquet II,"(12, 16)",192,/products/p48202685973-sa-i10817022/pamela-gladding-tuscan-bouquet-ii.htm?upi=Q19WM510&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3153.jpg,https://imgc.artprintimages.com/img/print/pamela-gladding-tuscan-bouquet-ii_u-l-q19wm510.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,Orange,0,37,122.53071537290715,24040.407544671714
44424,Art Floral Vintage Light Sepia Blurred Background with White Roses and Peonies,"(16, 16)",256,/products/p27257759899-sa-i8171176/irina-qqq-art-floral-vintage-light-sepia-blurred-background-with-white-roses-and-peonies.htm?upi=POFGEY0&PODConfigID=4986570&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3154.jpg,https://imgc.artprintimages.com/img/print/irina-qqq-art-floral-vintage-light-sepia-blurred-background-with-white-roses-and-peonies_u-l-pofgey0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,White,2,22,175.2065,14298.995693749997
44425,Teal Succulent Vertical,"(12, 16)",192,/products/p44677468030-sa-i10321615/susan-bryant-teal-succulent-vertical.htm?upi=Q11GM4W0&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3155.jpg,https://imgc.artprintimages.com/img/print/susan-bryant-teal-succulent-vertical_u-l-q11gm4w0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Teal,2,17,160.58263492063492,21790.597640816322
44426,Sheer Magic II,"(12, 16)",192,/products/p31985485741-sa-i9195833/megan-aroon-duncanson-sheer-magic-ii.htm?upi=Q1AUHJV0&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3156.jpg,https://imgc.artprintimages.com/img/print/megan-aroon-duncanson-sheer-magic-ii_u-l-q1auhjv0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Teal,3,212,123.55409722222223,65677.92925828994
44427,Country Amble Daze,"(24, 16)",384,/products/p30044171506-sa-i8833146/tim-o-toole-country-amble-daze.htm?upi=PR5SWJ0&PODConfigID=8880726&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3157.jpg,https://imgc.artprintimages.com/img/print/tim-o-toole-country-amble-daze_u-l-pr5swj0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Maroon,2,109,108.87045,34163.383311000005
44428,Blue and Green Garden V,"(16, 16)",256,/products/p48961280089-sa-i11135362/lisa-audit-blue-and-green-garden-v.htm?upi=Q1DEAA00&PODConfigID=9664578&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3158.jpg,https://imgc.artprintimages.com/img/print/lisa-audit-blue-and-green-garden-v_u-l-q1deaa00.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Teal,2,85,155.9383777777778,19394.787944888885
44429,Summer Floral II,"(16, 16)",256,/products/p26902610833-sa-i8142906/silvia-vassileva-summer-floral-ii.htm?upi=PXZZ260&PODConfigID=9664578&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3159.jpg,https://imgc.artprintimages.com/img/print/silvia-vassileva-summer-floral-ii_u-l-pxzz260.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Teal,3,36,125.87062222222222,24320.01173775
44430,The Best Things in Life,"(16, 16)",256,/products/p48193481032-sa-i10807619/carolyn-kinnison-the-best-things-in-life.htm?upi=Q19TBWD0&PODConfigID=9664578&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3160.jpg,https://imgc.artprintimages.com/img/print/carolyn-kinnison-the-best-things-in-life_u-l-q19tbwd0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Teal,3,95,141.6381888888889,61594.546590999984
44431,Flower Bike Square,"(12, 12)",144,/products/p44963110729-sa-i10354531/gail-peck-flower-bike-square.htm?upi=F8OVIX0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3161.jpg,https://imgc.artprintimages.com/img/print/gail-peck-flower-bike-square_u-l-f8ovix0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,3,186,106.17977777777777,73057.02825330556
44432,Amethyst Grove 1,"(16, 16)",256,/products/p32081720020-sa-i9196863/norman-wyatt-jr-amethyst-grove-1.htm?upi=PSV9IJ0&PODConfigID=4986570&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3162.jpg,https://imgc.artprintimages.com/img/print/norman-wyatt-jr-amethyst-grove-1_u-l-psv9ij0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,50,144.53265555555555,13899.23908488889
44433,Manypeeplia Upsidownia,"(12, 16)",192,/products/p27996450137-sa-i8504048/edward-lear-manypeeplia-upsidownia.htm?upi=PP5WKU0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3163.jpg,https://imgc.artprintimages.com/img/print/edward-lear-manypeeplia-upsidownia_u-l-pp5wku0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,24,234.23242962962962,19722.32160646914
44434,Palm Leaves,"(12, 16)",192,/products/p48292649685-sa-i10885365/lexie-greer-palm-leaves.htm?upi=Q1B7EHJ0&PODConfigID=14258388&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3164.jpg,https://imgc.artprintimages.com/img/print/lexie-greer-palm-leaves_u-l-q1b7ehj0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Olive,3,193,153.7894962962963,89299.06967980247
44435,Vintage Conifers II,"(12, 16)",192,/products/p13897886054-sa-i6416364/vintage-conifers-ii.htm?upi=PFSGYI0&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3165.jpg,https://imgc.artprintimages.com/img/print/vintage-conifers-ii_u-l-pfsgyi0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,3,1,173.52303703703703,40404.12666666666
44436,Trio Tulip Xray,"(9, 12)",108,/products/p42297048015-sa-i6340430/albert-koetsier-trio-tulip-xray.htm?upi=PYJPIT0&PODConfigID=4986394&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3166.jpg,https://imgc.artprintimages.com/img/print/albert-koetsier-trio-tulip-xray_u-l-pyjpit0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,7,29.063318584070796,11482.954631872113
44437,Maple Leaves against a Waterfall Backdrop,"(12, 16)",192,/products/p14276083-sa-i2903571/maple-leaves-against-a-waterfall-backdrop.htm?upi=P4T71A0&PODConfigID=4990703&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3167.jpg,https://imgc.artprintimages.com/img/print/maple-leaves-against-a-waterfall-backdrop_u-l-p4t71a0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Olive,3,21,124.08017777777778,26660.249300691357
44438,"Perry's Water Garden, Lotus Bloom and Buds, Franklin, North Carolina, USA","(9, 12)",108,/products/p14086691-sa-i2801471/joanne-wells-perry-s-water-garden-lotus-bloom-and-buds-franklin-north-carolina-usa.htm?upi=PXPO6O0&PODConfigID=4990619&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3168.jpg,https://imgc.artprintimages.com/img/print/joanne-wells-perry-s-water-garden-lotus-bloom-and-buds-franklin-north-carolina-usa_u-l-pxpo6o0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,3,10,154.71819940476192,7213.710923100686
44439,"Pattern of Leaves, 1924","(18, 25)",450,/products/p10092479-sa-i1286130/georgia-o-keeffe-pattern-of-leaves-1924.htm?upi=EQR7T0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3169.jpg,https://imgc.artprintimages.com/img/print/georgia-o-keeffe-pattern-of-leaves-1924_u-l-eqr7t0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,3,18,99.52737414965986,12288.397911037067
44440,"L'Arc-En-Ciel, 1920","(18, 12)",216,/products/p36985553238-sa-i9597754/georges-barbier-l-arc-en-ciel-1920.htm?upi=PUL6V60&PODConfigID=9436042&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3170.jpg,https://imgc.artprintimages.com/img/print/georges-barbier-l-arc-en-ciel-1920_u-l-pul6v60.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,White,2,4,214.00826666666666,26529.089589750005
44441,"Fourteen Sunflowers in a Vase, 1889","(12, 16)",192,/products/p33916572956-sa-i9268811/vincent-van-gogh-fourteen-sunflowers-in-a-vase-1889.htm?upi=PT5E700&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3171.jpg,https://imgc.artprintimages.com/img/print/vincent-van-gogh-fourteen-sunflowers-in-a-vase-1889_u-l-pt5e700.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,Olive,0,98,144.66327777777778,32086.99505203993
44442,Island Breeze II,"(12, 12)",144,/products/p33102210654-sa-i9224145/albena-hristova-island-breeze-ii.htm?upi=PSZF1I0&PODConfigID=9201948&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3172.jpg,https://imgc.artprintimages.com/img/print/albena-hristova-island-breeze-ii_u-l-pszf1i0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,3,72,139.1157888888889,23241.379710999994
44443,Amethyst Grove 2,"(16, 16)",256,/products/p32081720021-sa-i9196864/norman-wyatt-jr-amethyst-grove-2.htm?upi=PSV9J30&PODConfigID=4986570&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3173.jpg,https://imgc.artprintimages.com/img/print/norman-wyatt-jr-amethyst-grove-2_u-l-psv9j30.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,84,125.54369127516779,18199.46873237692
44444,Poppy Love II,"(12, 16)",192,/products/p10843477796-sa-i5309176/megan-meagher-poppy-love-ii.htm?upi=PDTV3I0&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3174.jpg,https://imgc.artprintimages.com/img/print/megan-meagher-poppy-love-ii_u-l-pdtv3i0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,3,62,126.89525925925926,20210.73127822222
44445,Red Trees,"(18, 12)",216,/products/p12524950-sa-i1885660/patty-baker-red-trees.htm?upi=Q1BELTU0&PODConfigID=9436090&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_3175.jpg,https://imgc.artprintimages.com/img/print/patty-baker-red-trees_u-l-q1beltu0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Orange,0,68,94.84046666666667,17800.952399000005
